document_id,clean_paragraph_id,clean_section,raw_locator,raw_text_snippet,clean_text,cleaning_actions,is_removed,removal_reason,confidence_level
MDA_9946_ETA_2022,MDA_P009,Financial Review,B010,"[MDA_P010] RM’000 RM’000 RM’000 RM’000 RM’000 Statement of Profit and Loss Revenue 130,324 136,609 149,245 160,539 161,111 (Loss)/Profit before Tax after Minority Interest (15,095) (14,317) (8,396) 3,912 2,934 Interest expense 1,539 1,905 2,050 1,531 1,171 (Loss)/Profit after Tax and Minority Intere","[MDA_P010] RM’000 RM’000 RM’000 RM’000 RM’000 Statement of Profit and Loss Revenue 130,324 136,609 149,245 160,539 161,111 (Loss)/Profit before Tax after Minority Interest (15,095) (14,317) (8,396) 3,912 2,934 Interest expense 1,539 1,905 2,050 1,531 1,171 (Loss)/Profit after Tax and Minority Interest (15,153) (13,297) (9,465) 2,603 2,027 Dividend declared – – – (987) – Statement of Financial Position",normalize_whitespace;renumber_paragraph,0,,high
MDA_9946_ETA_2022,MDA_P010,Financial Review,B011,"[MDA_P011] Paid-up Share Capital 73,742 73,742 73,742 97,903 97,903 Shareholders Funds 126,422 113,672 101,891 127,404 129,714 Borrowings 29,946 36,472 42,209 28,884 27,804 Net Tangible Assets (“NTA”) 118,533 106,635 94,854 120,367 122,677 MANAGEMENT DISCUSSION & ANALYSIS (Cont’d)","[MDA_P011] Paid-up Share Capital 73,742 73,742 73,742 97,903 97,903 Shareholders Funds 126,422 113,672 101,891 127,404 129,714 Borrowings 29,946 36,472 42,209 28,884 27,804 Net Tangible Assets (“NTA”) 118,533 106,635 94,854 120,367 122,677 MANAGEMENT DISCUSSION & ANALYSIS (Cont’d)",normalize_whitespace;renumber_paragraph,0,,high
MDA_9946_ETA_2022,MDA_P011,Financial Review,B013,[MDA_P013] 30 Jun 18 30 Jun 19 30 Jun 20 30 Jun 21 30 Jun 22,[MDA_P013] 30 Jun 18 30 Jun 19 30 Jun 20 30 Jun 21 30 Jun 22,normalize_whitespace;renumber_paragraph,0,,high
MDA_9946_ETA_2022,MDA_P012,Financial Review,B014,[MDA_P014] RM’000 RM’000 RM’000 RM’000 RM’000 Investment Ratio,[MDA_P014] RM’000 RM’000 RM’000 RM’000 RM’000 Investment Ratio,normalize_whitespace;renumber_paragraph,0,,high
MDA_9946_ETA_2022,MDA_P013,Financial Review,B015,[MDA_P015] NTA per share 0.48 0.43 0.38 0.24 0.25,[MDA_P015] NTA per share 0.48 0.43 0.38 0.24 0.25,normalize_whitespace;renumber_paragraph,0,,high
MDA_9946_ETA_2022,MDA_P014,Financial Review,B016,[MDA_P016] Basic (Loss)/Earnings Per Share (Sen) (8.05) (5.39) (3.84) 0.64 0.38 Dividend per share (sen) – – – 0.2 – Operating Ratio,[MDA_P016] Basic (Loss)/Earnings Per Share (Sen) (8.05) (5.39) (3.84) 0.64 0.38 Dividend per share (sen) – – – 0.2 – Operating Ratio,normalize_whitespace;renumber_paragraph,0,,high
MDA_9946_ETA_2022,MDA_P015,Financial Review,B017,[MDA_P017] After tax return on shareholders’ fund (%) (11.99) (11.70) (9.29) 2.04 1.56 Pre-tax profit margin (%) (11.58) (10.48) (5.63) 2.44 1.82 Financial Ratio Gearing (times) 0.24 0.32 0.42 0.23 0.22 Interest Coverage ratio (8.81) (6.52) (3.10) 3.55 3.51,[MDA_P017] After tax return on shareholders’ fund (%) (11.99) (11.70) (9.29) 2.04 1.56 Pre-tax profit margin (%) (11.58) (10.48) (5.63) 2.44 1.82 Financial Ratio Gearing (times) 0.24 0.32 0.42 0.23 0.22 Interest Coverage ratio (8.81) (6.52) (3.10) 3.55 3.51,normalize_whitespace;renumber_paragraph,0,,high
MDA_9946_ETA_2022,MDA_P016,Financial Review,B018,"[MDA_P018] Liquidity ratio Current ratio 2.35 1.80 1.32 1.87 1.79 Quick ratio 1.27 0.99 0.61 0.93 0.83 Notes: (1) The issued ordinary shares of the Company was increased from 246,626,468 to 493,252,936 units of ordinary shares by way of issuance of 246,626,468 new ordinary shares arising from right ","[MDA_P018] Liquidity ratio Current ratio 2.35 1.80 1.32 1.87 1.79 Quick ratio 1.27 0.99 0.61 0.93 0.83 Notes: (1) The issued ordinary shares of the Company was increased from 246,626,468 to 493,252,936 units of ordinary shares by way of issuance of 246,626,468 new ordinary shares arising from right issue exercise. The right issue had been completed when the Rights Shares were listed and quoted on the Main Market of Bursa Malaysia Securities Berhad on 15 December 2020. (2) Basic (Loss)/Earning per ordinary share for the financial year is calculated by dividing the (loss)/profit after tax attributable to owners of the parent by weighted average number of ordinary shares outstanding during the financial year. Changes in the composition of the Group There were no changes in the composition of the Group for the financial year ended 30 June 2022. MANAGEMENT DISCUSSION & ANALYSIS (Cont’d)",normalize_whitespace;renumber_paragraph,0,,high
MDA_9946_ETA_2022,MDA_P017,Financial Review,B019,"[MDA_P019] MANAGEMENT DISCUSSION & ANALYSIS (Cont’d) Outlook and Prospects The Group expects the environment for the Food & Beverage industry to remain challenging especially in the near future. The high raw material cost, rising freight charges, and geo-political tensions are expected to impact on ","[MDA_P019] MANAGEMENT DISCUSSION & ANALYSIS (Cont’d) Outlook and Prospects The Group expects the environment for the Food & Beverage industry to remain challenging especially in the near future. The high raw material cost, rising freight charges, and geo-political tensions are expected to impact on our business, while rising inflationary pressures will continue to impact consumer spending. We are nevertheless encouraged by our increasing sales revenue over the last 5 years and are confident in facing the expected headwinds in FY2023 in both the domestic and export markets. The rising inflationary pressures may likely result in consumers down trading and our Group will be poised to benefit from this because of our value positioning. We will endeavour to cushion the impact of increased cost of pressures to our business by practising tight management of operations for efficiencies and prudent cost minimisation. Going forward, the Group will remain focused on driving sustainable growth.",normalize_whitespace;renumber_paragraph,0,,high
MDA_9946_ETA_2022,MDA_P018,Financial Review,B020,"[MDA_P020] We will continue to improve our production efficiency by investing in automation where appropriate, lessen the impact on our bottom line through diligent cost management measures and enhance margins with the right product mix and through price adjustments where possible. We continue to fo","[MDA_P020] We will continue to improve our production efficiency by investing in automation where appropriate, lessen the impact on our bottom line through diligent cost management measures and enhance margins with the right product mix and through price adjustments where possible. We continue to focus on strengthening our market position with these strategies. We will remain proactive in addressing the challenges ahead and are cautiously optimistic of a positive performance in the new Financial Year (July 2022 – June 2023). Event subsequent to the end of the financial year The Company has completed a fund-raising exercise subsequent to the financial year for a renounceable rights issue for ordinary shares at RM0.10 per Rights Share, on the basis of 1 Rights Share for every 3 existing Rex Shares held, together with 54,805,881 Warrants on the basis of 1 Warrant for every 3 Rights Shares subscribed. With 164,417,645 Rights Shares subscribed, the Company raised proceeds of approximately RM16.44 million. The Rights Shares were listed and quoted on the Main Market of Bursa Malaysia Securities Berhad on 30 August 2022.",normalize_whitespace;renumber_paragraph,0,,high
MDA_9946_ETA_2022,MDA_P019,Financial Review,B021,"[MDA_P021] The proceeds raised from the Rights Issue will be utilised firstly in priority to defray the expenses related to the Rights Issue, secondly towards business expansion, and lastly towards the working capital required for the day-to day operations of the Group. Acknowledgements I take this ","[MDA_P021] The proceeds raised from the Rights Issue will be utilised firstly in priority to defray the expenses related to the Rights Issue, secondly towards business expansion, and lastly towards the working capital required for the day-to day operations of the Group. Acknowledgements I take this opportunity to extend a warm welcome to our two new Executive Directors, Dato’ Cheah Teng Lim and Mr Kajendra Pathmanathan, who have been appointed to our Board on 11 October 2022. Their combined experience and expertise will contribute positively to the strategies and direction of the Group. I would also like to thank my fellow Board members, our shareholders, customers and business partners for their continued support, trust and unwavering confidence over the past years. To all our dedicated staff and management team, thank you for your commitment and leading the Company forward. DAMENDRAN KUNARETNAM Group Managing Director",normalize_whitespace;renumber_paragraph,0,,high
