document_id,clean_paragraph_id,clean_section,raw_locator,raw_text_snippet,clean_text,cleaning_actions,is_removed,removal_reason,confidence_level
MDA_0212_SDS_2024,MDA_P004,Unknown,B004,[MDA_P004] The pandemicactivated digital mindset has supported a fast-paced lifestyle and changing market trends of consumers’ expectations. Management Discussion and Analysis T INDUSTRY REVIEW The landscape of Malaysia’s food and beverage (F&B) industry has experienced a noticeable paradigm shift i,"[MDA_P004] The pandemicactivated digital mindset has supported a fast-paced lifestyle and changing market trends of consumers’ expectations. Management Discussion and Analysis T INDUSTRY REVIEW The landscape of Malaysia’s food and beverage (F&B) industry has experienced a noticeable paradigm shift in the financial year under review. FY2024 saw the entry of new players, all of whom capitalised on the power of social media, fresh business ideas and innovative new products. The local market also evolved considerably, particularly with e-wallet payment and food delivery services. Health and general well-being have now taken centre stage, leading to greater attention on good manufacturing practices and nutrition, the essence of the food and beverage industry. This augurs well for SDS, having established itself over 37 years as a well-recognised name for quality, value-for-money confectionery products and excellent customer service. Not one to rest on its laurels, SDS has embraced innovation, technology and cost management to drive efficiency of operations and hence manage cost competitiveness in light of escalating prices.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P005,Unknown,B005,"[MDA_P005] We are also continuously exploring avenues to further reduce the cost of products and processes while maintaining its packaging attractiveness, a key element to our affordable pricing strategy. In addition, we have leveraged our creative expertise and skills to stay relevant and cater to ","[MDA_P005] We are also continuously exploring avenues to further reduce the cost of products and processes while maintaining its packaging attractiveness, a key element to our affordable pricing strategy. In addition, we have leveraged our creative expertise and skills to stay relevant and cater to the discerning expectations of consumers. In this, SDS has redoubled our research and development efforts to ensure continuous rollout of creative products, which have been well received by customers. This has led to business expansion, increased reach to our potential customer base and hence, strengthened our earnings over the years. We are also continuously exploring avenues to further reduce the cost of products and processes while maintaining its packaging attractiveness, a key element to our affordable pricing strategy.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P006,Unknown,B006,"[MDA_P006] SDS GROUP BERHAD Total assets recorded an increase of 19.5% to RM193.4 million during FY2024. This was largely attributable to the increase in capital expenditures, including the acquisition of three parcels of land at Mukim Tebrau, Daerah Johor Bahru, totalling RM14.4 million for expandi","[MDA_P006] SDS GROUP BERHAD Total assets recorded an increase of 19.5% to RM193.4 million during FY2024. This was largely attributable to the increase in capital expenditures, including the acquisition of three parcels of land at Mukim Tebrau, Daerah Johor Bahru, totalling RM14.4 million for expanding manufacturing facilities in future. The Group’s strong financial position is also reflected in its cash and bank balance of RM30.0 million in FY2024, representing an 8.9% increase over FY2023. This was achieved by the improvement of revenue and profit, and a conservative capital management and capital expenditure policy, enabling it to mitigate any unexpected financial situations and pivot to capitalise on expansion activities where needed. SDS is committed to driving value creation for the benefit of our shareholders. On this note, the dividend declared for FY2024 was 1.65 sen compared to 1.25 sen in FY2023, an increase of 32.0%. The Group would like to express its gratitude to its loyal shareholders for their trust and confidence in the Group’s management and operational excellence in producing such a strong financial outcome.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P007,Unknown,B007,"[MDA_P007] Financial indicators as listed below: INDICATOR FY2024 (RM ’000)* FY2023 (RM ’000)* DIFFERENCE (%) Revenue 324,063 283,667 14.2% Gross Profit 110,054 89,292 23.3% Gross Profit Margin (%) 34.0 31.5 7.9% Profit before tax 43,290 32,767 32.1% Profit after tax attributable to owners of the Co","[MDA_P007] Financial indicators as listed below: INDICATOR FY2024 (RM ’000)* FY2023 (RM ’000)* DIFFERENCE (%) Revenue 324,063 283,667 14.2% Gross Profit 110,054 89,292 23.3% Gross Profit Margin (%) 34.0 31.5 7.9% Profit before tax 43,290 32,767 32.1% Profit after tax attributable to owners of the Company 32,551 24,529 32.7% * Figures are reflected in RM’000 unless otherwise stated. Management Discussion and Analysis BUSINESS PERFORMANCE OVERVIEW The Group has progressively pursued value creation for the overall business in FY2024, navigating around the economic challenges in its path to successfully deliver strong performance across its business segments. On 8 May 2023, SDS’s progress charted another milestone by successfully attaining a listing transfer from the ACE Market to the Main Market of Bursa Malaysia Securities Berhad (“Bursa Malaysia”). The transfer would enhance the Group’s prestige and reputation, granting it greater recognition and acceptance among investors, in particular institutional investors. In addition to this, on 2 September 2023, the Malaysia Book of Records accredited the Group as the “First Home-Grown Bakery Café listed on Bursa Malaysia”.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P008,Unknown,B008,"[MDA_P008] The Group’s healthy revenue is reflected in its growth of 14.2% from RM 283.7 million in FY2023 to RM 324.1 million in FY2024. The increase in profit before tax (“PBT”) is mainly due to the increase in revenue and improvement in gross profit margin, from 31.5% in FY2023 to 34.0% in FY2024","[MDA_P008] The Group’s healthy revenue is reflected in its growth of 14.2% from RM 283.7 million in FY2023 to RM 324.1 million in FY2024. The increase in profit before tax (“PBT”) is mainly due to the increase in revenue and improvement in gross profit margin, from 31.5% in FY2023 to 34.0% in FY2024. This was further supported by an increase in sales price and stabilisation of raw material prices. This has in turn, reflected on the Group’s profit after tax (“PAT”) attributable to Owners of the Company of RM32.6 million in FY2024 as compared to RM24.5 million in FY2023, representing an improvement of 32.7%. The Group continued its strategic approach by strengthening its partnership collaboration with local businesses and vendors alike, sponsoring or collaborating with their local events. As part of the Group’s commitment to minimise its carbon footprint in support of the environment, the Group has embarked on a solar renewable energy initiative at its two existing manufacturing plants - one in Johor Bahru, which has been completed and another in Seremban, which is currently in progress.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P009,Unknown,B009,[MDA_P009] SDS GROUP BERHAD Management Discussion and Analysis REVIEW OF OPERATIONS he Group’s diversified business model approach toward both the retail and wholesale segments has shown considerable success as seen in its financial performance. This is largely due to its financial prudence and busi,"[MDA_P009] SDS GROUP BERHAD Management Discussion and Analysis REVIEW OF OPERATIONS he Group’s diversified business model approach toward both the retail and wholesale segments has shown considerable success as seen in its financial performance. This is largely due to its financial prudence and business agility to capitalise on opportunities and manage potential business risks. This approach has augured well for the Group’s multi-faceted customers which has supported our products and services over the years. Besides the commercial objectives, the Group also ensured their support to the marginalised community by participating in the government’s Rahmah campaign, aimed at reducing the cost of living for lower-income groups. • RETAIL",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P010,Unknown,B010,"[MDA_P010] The fundamental success factor of SDS’s retail business is our delicious, value-for-money food, prioritising quality and nutrition, packaged with excellent service levels. The diverse and varied menu on offer has catered to the varied tastebuds and palate of our discerning customers.","[MDA_P010] The fundamental success factor of SDS’s retail business is our delicious, value-for-money food, prioritising quality and nutrition, packaged with excellent service levels. The diverse and varied menu on offer has catered to the varied tastebuds and palate of our discerning customers.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P011,Unknown,B011,"[MDA_P011] In ensuring market competitiveness and business growth, we analyse market trends closely on an ongoing basis and where needed, we work with speed to realign our overall strategy.","[MDA_P011] In ensuring market competitiveness and business growth, we analyse market trends closely on an ongoing basis and where needed, we work with speed to realign our overall strategy.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P012,Unknown,B012,"[MDA_P012] The post-pandemic recovery period saw an influx of customers footfall, particularly walk-in customers keen on dining out. The increased sales volume justified further business expansion for our retail segment.","[MDA_P012] The post-pandemic recovery period saw an influx of customers footfall, particularly walk-in customers keen on dining out. The increased sales volume justified further business expansion for our retail segment.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P013,Unknown,B013,"[MDA_P013] In FY2024, three new F&B outlets were opened to cater to this surge in demand. One outlet was in Bukit Indah, Johor, given the noticeable increase in customers from the locality as well as across the straits, from Singapore.","[MDA_P013] In FY2024, three new F&B outlets were opened to cater to this surge in demand. One outlet was in Bukit Indah, Johor, given the noticeable increase in customers from the locality as well as across the straits, from Singapore.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P014,Unknown,B014,"[MDA_P014] Sales potential was also felt in the central region of Peninsular Malaysia and hence, another two outlets were opened in the Klang Valley, in Puncak Jalil and Putrajaya, with encouraging results.","[MDA_P014] Sales potential was also felt in the central region of Peninsular Malaysia and hence, another two outlets were opened in the Klang Valley, in Puncak Jalil and Putrajaya, with encouraging results.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P015,Unknown,B015,"[MDA_P015] Towards a very positive overall experience for our customers, we are constantly exploring variations in product offerings to ensure freshness and variety. One such result is the introduction of food warmer displays, ready-to-eat and ready-to-drink products as well as frozen products and s","[MDA_P015] Towards a very positive overall experience for our customers, we are constantly exploring variations in product offerings to ensure freshness and variety. One such result is the introduction of food warmer displays, ready-to-eat and ready-to-drink products as well as frozen products and sauces. Catering to our diverse population, special menus were launched to commemorate festive periods. T Towards a very positive overall experience for our customers, we are constantly exploring variations in product offerings to ensure freshness and variety.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P016,Unknown,B016,"[MDA_P016] SDS GROUP BERHAD Management Discussion and Analysis Our rigorous and innovative promotional programmes, carried out on-site and via web-base, have been gaining traction as seen from the increase in membership sign-up. Given the shift to embrace digitalisation, we have seen increased deman","[MDA_P016] SDS GROUP BERHAD Management Discussion and Analysis Our rigorous and innovative promotional programmes, carried out on-site and via web-base, have been gaining traction as seen from the increase in membership sign-up. Given the shift to embrace digitalisation, we have seen increased demand from online purchasers using various online delivery platforms. This has provided our customers with accessibility and convenience to savour the delights of SDS’s products, delivered right to their doorstep. Other digital avenues such as SDS’s mobile application featuring the use of SDS e-Wallet, promotions on thirdparty online platforms and the use of QR-ordering codes for added convenience have contributed significantly to improving sales and brand visibility. A measure of our continued success is customer feedback and at SDS, we have the voice of our customers at heart. We value feedback as part of our ongoing continuous improvement process and where needed, we would escalate this to the relevant department for further action and improvement.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P017,Unknown,B017,"[MDA_P017] In FY2024, we have successfully attained BeSS (Clean, Safe and Healthy) certificates from the Ministry of Health Malaysia for two outlets, with another three more in the pipeline this year. BeSS recognition is given to food premises that have been assessed as clean by the Ministry of Heal","[MDA_P017] In FY2024, we have successfully attained BeSS (Clean, Safe and Healthy) certificates from the Ministry of Health Malaysia for two outlets, with another three more in the pipeline this year. BeSS recognition is given to food premises that have been assessed as clean by the Ministry of Health Malaysia, as an appreciation to the businesses as well as encouraging them to prioritise the preparation of safe food and always maintain a clean premises environment for customers. From the perspective of consumers as customers, this recognition also gives them choice and confidence in choosing clean and safe food premises based on the BeSS logo displayed by the premises that have been recognised.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P018,Unknown,B018,[MDA_P018] SDS GROUP BERHAD Management Discussion and Analysis • WHOLESALE,[MDA_P018] SDS GROUP BERHAD Management Discussion and Analysis • WHOLESALE,normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P019,Unknown,B019,"[MDA_P019] In FY2024, revenue from the Group’s wholesale segment contributed 62.2% of the Group’s total revenue. The Group’s wholesale segment recorded revenue of RM201.5 million, reflecting a 12.9% increase over the RM178.5 million in FY2023.","[MDA_P019] In FY2024, revenue from the Group’s wholesale segment contributed 62.2% of the Group’s total revenue. The Group’s wholesale segment recorded revenue of RM201.5 million, reflecting a 12.9% increase over the RM178.5 million in FY2023.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P020,Unknown,B020,"[MDA_P020] This strong achievement is clearly evident in the strategic, innovative measures implemented throughout the wholesale segment. The decision to widen product offerings with the introduction of items like Chocolate Moist Cake, Coconut Buns and other delectable products was a key drawcard to","[MDA_P020] This strong achievement is clearly evident in the strategic, innovative measures implemented throughout the wholesale segment. The decision to widen product offerings with the introduction of items like Chocolate Moist Cake, Coconut Buns and other delectable products was a key drawcard to increase product sales.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P021,Unknown,B021,"[MDA_P021] This was supported by increasing the size of our delivery fleet to provide wider geographical coverage, alongside the replanning of sales distribution route management and supply frequency to meet customers’ expectations of availability, quality and freshness.","[MDA_P021] This was supported by increasing the size of our delivery fleet to provide wider geographical coverage, alongside the replanning of sales distribution route management and supply frequency to meet customers’ expectations of availability, quality and freshness.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P022,Unknown,B022,"[MDA_P022] To cater to this expansion exercise, we set up a new distribution centre in Sri Gombak, Selangor to cater to the high demand potential within the Klang Valley.","[MDA_P022] To cater to this expansion exercise, we set up a new distribution centre in Sri Gombak, Selangor to cater to the high demand potential within the Klang Valley.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P023,Unknown,B023,"[MDA_P023] SDS also conducted promotional campaigns and secured better display areas to maximise brand exposure. Additionally, by identifying customers with higher demand potential, we adjusted our delivery frequency accordingly, leading to significant growth in this customer segment.","[MDA_P023] SDS also conducted promotional campaigns and secured better display areas to maximise brand exposure. Additionally, by identifying customers with higher demand potential, we adjusted our delivery frequency accordingly, leading to significant growth in this customer segment.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P024,Unknown,B024,"[MDA_P024] This, and other various strategic measures employed will translate to more accurate profit realisation from its sales channels moving forward. KEY BUSINESS OPPORTUNITIES AND CHALLENGES ur 37 years of experience in this industry has held us in good stead, particularly through the many turb","[MDA_P024] This, and other various strategic measures employed will translate to more accurate profit realisation from its sales channels moving forward. KEY BUSINESS OPPORTUNITIES AND CHALLENGES ur 37 years of experience in this industry has held us in good stead, particularly through the many turbulent economic times. It has taught us the importance of scanning the horizon, recognising signs of potential opportunities and challenges, and the need for business agility to realign our business strategies where needed. Our business expansion strategies including opening new retail outlets in strategic locations, increasing the fleet size of our wholesale segment, and introducing innovative and creative product offerings, have contributed significantly to our improved market share. Invariably, this also exposes us to potential business risks. Cognisant of the impacts of such potential risks, we have in place a robust and comprehensive risk management framework, encompassing risk identification, impact assessment and mitigation plans.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P025,Unknown,B025,"[MDA_P025] Such risks are keen competition for market space, rising inflation, high food costs, liberalisation of fuel subsidies, labour shortage and escalating concerns on environmental sustainability. Given the gradual return to economic normalcy, we anticipate a heightened flow of tourists to the","[MDA_P025] Such risks are keen competition for market space, rising inflation, high food costs, liberalisation of fuel subsidies, labour shortage and escalating concerns on environmental sustainability. Given the gradual return to economic normalcy, we anticipate a heightened flow of tourists to the Klang Valley and of Singaporean visitors to Johor Bahru. Certainly, while there are risks to be anticipated, we feel there are larger opportunities on the immediate horizon to support the achievement of the Group’s commercial objectives and the sustainability of its operations for the future. Specific details on SDS’s risk management are provided in the Statement on Risk Management and Internal Control of this Annual Report. O",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P026,Unknown,B026,"[MDA_P026] SDS GROUP BERHAD OUTLOOK AND PROSPECTS According to the Ministry of Finance Malaysia, the nation’s economy is expected to grow moderately with the projected growth between 4 - 5% in 2024, driven by domestic demand, and a sustained and diversified economic structure. There is a strong indi","[MDA_P026] SDS GROUP BERHAD OUTLOOK AND PROSPECTS According to the Ministry of Finance Malaysia, the nation’s economy is expected to grow moderately with the projected growth between 4 - 5% in 2024, driven by domestic demand, and a sustained and diversified economic structure. There is a strong indication that the positive GDP growth momentum will continue in 2024. This will be supported by the increase in domestic spending, given the improving labour market conditions, positive income growth and increased tourist arrivals. Looking at the evolving environment and market trends, there is a critical need for businesses to adapt with agility and resilience. These key strengths have been our guiding cornerstone to which we have streamlined our processes, reduced costs, and expanded our business, thus ensuring our business model remains robust and adaptable. Moving forward, our strategic priorities across our business divisions have been carefully mapped out and will be implemented from FY2025 onwards. The Group will continue to enhance our product and service offerings to meet our customers’ demands and improve customer satisfaction to strengthen our brand reputation.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P027,Unknown,B027,[MDA_P027] One of the strategic priorities for FY2025 is to enhance and invest in our talent development. We aim to strengthen and upskill the capability of our current workforce in line with technological advancement to support production capacity and business operations. This is a key priority are,"[MDA_P027] One of the strategic priorities for FY2025 is to enhance and invest in our talent development. We aim to strengthen and upskill the capability of our current workforce in line with technological advancement to support production capacity and business operations. This is a key priority area due to the business expansion requiring technological support to drive cost efficiency and effectiveness. The Group will maintain its resolute aspiration to become a market leader in the affordable consumer segment. Our aim to produce trending products and make them available to the wider segment of consumers remains our core objective. With greater operational efficiencies, the Group will stay true to its brand promise of providing an array of quality, healthier and delectable products for our customers. Given the steady investments, innovative products with excellent service levels, expansion plans and market-aligned pricing strategies, the Group is confident of its prospects for FY2025 and beyond.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P028,Unknown,B028,"[MDA_P028] Management Discussion and Analysis ACKNOWLEDGEMENT FY2024 returned yet another commendable performance for the Group and for this, the Management accords its deep appreciation to all our stakeholders for their unwavering support. To our loyal customers and reliable suppliers who have walk","[MDA_P028] Management Discussion and Analysis ACKNOWLEDGEMENT FY2024 returned yet another commendable performance for the Group and for this, the Management accords its deep appreciation to all our stakeholders for their unwavering support. To our loyal customers and reliable suppliers who have walked alongside us in this journey, we are deeply appreciative of this symbiotic partnership forged. We are grateful to the regulatory authorities for their guidance, our bankers and financiers for their financial reassurance and other related stakeholders for their continued support and assistance during the financial year. The facilitating roles that all of you have played in our FY2024 journey are greatly appreciated. We thank our shareholders for the very encouraging continued vote of confidence in the Group. May we journey together to more achievements in the coming financial year. Our appreciation is also extended to employees of the Group, whose steadfastness, professionalism and resilience to deliver their best amidst a complex and fast-evolving environment have been exceptional.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2024,MDA_P029,Unknown,B029,"[MDA_P029] Together, we will continue to sift through the economic challenges, knead together our established products and services, and create a unique experiential dining experience for our valued customers.","[MDA_P029] Together, we will continue to sift through the economic challenges, knead together our established products and services, and create a unique experiential dining experience for our valued customers.",normalize_whitespace;renumber_paragraph,0,,high
